data;wavelength;1;2;3;4;5;6;7;8;9;10
observation;352,5;0,126;0,132;0,13;0,127;0,141;0,141;0,148;0,146;0,152;0,163
observation;353;0,127;0,133;0,13;0,127;0,139;0,139;0,146;0,144;0,149;0,16
observation;353,5;0,128;0,133;0,13;0,126;0,138;0,138;0,144;0,141;0,146;0,157
observation;354;0,129;0,133;0,13;0,125;0,137;0,136;0,142;0,139;0,144;0,154
observation;354,5;0,13;0,134;0,13;0,124;0,135;0,134;0,14;0,136;0,141;0,151
observation;355;0,131;0,134;0,129;0,124;0,134;0,132;0,137;0,134;0,138;0,148
observation;355,5;0,132;0,135;0,129;0,123;0,133;0,131;0,135;0,132;0,135;0,145
observation;356;0,133;0,136;0,13;0,122;0,131;0,129;0,133;0,129;0,133;0,142
observation;356,5;0,134;0,136;0,13;0,122;0,13;0,127;0,131;0,127;0,13;0,139
observation;357;0,136;0,137;0,13;0,121;0,129;0,126;0,129;0,125;0,127;0,136
observation;357,5;0,137;0,137;0,13;0,12;0,128;0,124;0,127;0,122;0,125;0,134
observation;358;0,138;0,138;0,13;0,119;0,126;0,122;0,125;0,12;0,122;0,131
observation;358,5;0,139;0,138;0,13;0,118;0,125;0,12;0,123;0,118;0,119;0,128
observation;359;0,14;0,139;0,13;0,118;0,124;0,119;0,121;0,115;0,117;0,125
observation;359,5;0,142;0,14;0,13;0,117;0,122;0,117;0,119;0,113;0,114;0,122
observation;360;0,143;0,14;0,13;0,117;0,121;0,115;0,117;0,111;0,112;0,12
observation;360,5;0,144;0,141;0,13;0,116;0,12;0,114;0,115;0,109;0,11;0,117
observation;361;0,145;0,142;0,131;0,115;0,119;0,112;0,113;0,107;0,107;0,114
observation;361,5;0,147;0,142;0,131;0,115;0,118;0,111;0,111;0,104;0,105;0,112
observation;362;0,148;0,143;0,131;0,114;0,117;0,109;0,11;0,102;0,103;0,109
observation;362,5;0,149;0,144;0,131;0,114;0,116;0,108;0,108;0,1;0,1;0,107
observation;363;0,151;0,145;0,132;0,113;0,115;0,107;0,106;0,099;0,098;0,105
observation;363,5;0,152;0,146;0,132;0,113;0,115;0,106;0,105;0,097;0,096;0,103
observation;364;0,154;0,147;0,133;0,113;0,114;0,105;0,104;0,096;0,095;0,101
observation;364,5;0,155;0,148;0,133;0,113;0,113;0,104;0,102;0,094;0,093;0,099
observation;365;0,156;0,148;0,133;0,113;0,112;0,102;0,101;0,092;0,091;0,097
observation;365,5;0,158;0,149;0,134;0,112;0,112;0,101;0,099;0,091;0,089;0,094
observation;366;0,159;0,15;0,134;0,112;0,111;0,1;0,098;0,089;0,087;0,092
observation;366,5;0,161;0,151;0,135;0,112;0,111;0,099;0,097;0,088;0,085;0,091
observation;367;0,162;0,152;0,135;0,112;0,11;0,098;0,096;0,086;0,084;0,089
observation;367,5;0,163;0,153;0,136;0,112;0,11;0,098;0,095;0,085;0,082;0,087
observation;368;0,164;0,154;0,136;0,112;0,109;0,097;0,094;0,084;0,081;0,086
observation;368,5;0,166;0,155;0,137;0,112;0,109;0,096;0,093;0,083;0,079;0,084
observation;369;0,167;0,156;0,138;0,112;0,108;0,095;0,092;0,082;0,078;0,083
observation;369,5;0,169;0,157;0,138;0,112;0,108;0,095;0,091;0,081;0,077;0,081
observation;370;0,17;0,158;0,139;0,112;0,108;0,094;0,09;0,08;0,076;0,08
observation;370,5;0,171;0,159;0,139;0,112;0,108;0,094;0,089;0,079;0,075;0,079
observation;371;0,172;0,16;0,14;0,112;0,107;0,093;0,089;0,078;0,073;0,078
observation;371,5;0,174;0,161;0,14;0,112;0,107;0,093;0,088;0,077;0,072;0,076
observation;372;0,175;0,162;0,141;0,112;0,107;0,092;0,087;0,076;0,071;0,075
observation;372,5;0,176;0,163;0,142;0,112;0,107;0,092;0,087;0,075;0,07;0,074
observation;373;0,177;0,163;0,142;0,113;0,107;0,092;0,086;0,075;0,07;0,073
observation;373,5;0,178;0,164;0,143;0,113;0,107;0,091;0,086;0,074;0,069;0,072
observation;374;0,18;0,165;0,144;0,113;0,107;0,091;0,085;0,073;0,068;0,071
observation;374,5;0,181;0,166;0,144;0,113;0,107;0,091;0,085;0,073;0,067;0,07
observation;375;0,182;0,167;0,145;0,114;0,107;0,091;0,084;0,072;0,066;0,07
observation;375,5;0,183;0,168;0,146;0,114;0,107;0,09;0,084;0,072;0,066;0,069
observation;376;0,184;0,169;0,146;0,114;0,107;0,09;0,084;0,071;0,065;0,068
observation;376,5;0,185;0,17;0,147;0,114;0,107;0,09;0,083;0,071;0,065;0,067
observation;377;0,186;0,17;0,147;0,114;0,107;0,09;0,083;0,07;0,064;0,067
observation;377,5;0,187;0,171;0,148;0,115;0,107;0,09;0,083;0,07;0,064;0,066
observation;378;0,188;0,172;0,148;0,115;0,107;0,089;0,082;0,07;0,063;0,066
observation;378,5;0,189;0,173;0,149;0,115;0,107;0,089;0,082;0,069;0,063;0,065
observation;379;0,19;0,173;0,15;0,116;0,107;0,089;0,082;0,069;0,062;0,065
observation;379,5;0,191;0,174;0,151;0,116;0,107;0,089;0,082;0,069;0,062;0,064
observation;380;0,191;0,175;0,151;0,116;0,108;0,089;0,082;0,069;0,061;0,064
observation;380,5;0,192;0,176;0,152;0,117;0,108;0,089;0,082;0,068;0,061;0,063
observation;381;0,193;0,176;0,152;0,117;0,108;0,089;0,081;0,068;0,061;0,063
observation;381,5;0,194;0,177;0,152;0,117;0,108;0,089;0,081;0,068;0,06;0,062
observation;382;0,194;0,177;0,153;0,117;0,108;0,089;0,081;0,068;0,06;0,062
observation;382,5;0,195;0,178;0,153;0,118;0,108;0,089;0,081;0,068;0,06;0,062
observation;383;0,195;0,179;0,154;0,118;0,109;0,089;0,081;0,068;0,059;0,061
observation;383,5;0,196;0,179;0,154;0,118;0,109;0,089;0,081;0,067;0,059;0,061
observation;384;0,197;0,18;0,155;0,119;0,109;0,09;0,081;0,067;0,059;0,061
observation;384,5;0,197;0,18;0,155;0,119;0,109;0,09;0,081;0,067;0,059;0,061
observation;385;0,197;0,18;0,156;0,119;0,109;0,09;0,081;0,067;0,059;0,06
observation;385,5;0,198;0,181;0,156;0,119;0,109;0,09;0,081;0,067;0,058;0,06
observation;386;0,198;0,181;0,156;0,12;0,11;0,09;0,081;0,067;0,058;0,06
observation;386,5;0,198;0,181;0,156;0,12;0,11;0,09;0,081;0,067;0,058;0,06
observation;387;0,199;0,182;0,157;0,12;0,11;0,09;0,081;0,067;0,058;0,059
observation;387,5;0,199;0,182;0,157;0,12;0,11;0,09;0,081;0,067;0,058;0,059
observation;388;0,199;0,182;0,157;0,121;0,11;0,09;0,081;0,067;0,058;0,059
observation;388,5;0,199;0,182;0,158;0,121;0,11;0,09;0,081;0,067;0,058;0,059
observation;389;0,199;0,183;0,158;0,121;0,111;0,09;0,081;0,067;0,057;0,059
observation;389,5;0,199;0,183;0,158;0,121;0,111;0,09;0,081;0,067;0,058;0,059
observation;390;0,199;0,183;0,158;0,121;0,111;0,091;0,081;0,067;0,057;0,059
observation;390,5;0,199;0,183;0,158;0,121;0,111;0,091;0,081;0,067;0,057;0,058
observation;391;0,199;0,183;0,158;0,121;0,111;0,091;0,081;0,067;0,057;0,058
observation;391,5;0,199;0,183;0,158;0,122;0,111;0,091;0,081;0,067;0,057;0,058
observation;392;0,198;0,183;0,158;0,122;0,111;0,091;0,081;0,067;0,057;0,058
observation;392,5;0,198;0,182;0,158;0,122;0,111;0,091;0,081;0,067;0,057;0,058
observation;393;0,197;0,182;0,158;0,122;0,111;0,091;0,081;0,067;0,057;0,058
observation;393,5;0,197;0,182;0,158;0,121;0,111;0,091;0,081;0,067;0,057;0,058
observation;394;0,196;0,181;0,158;0,122;0,111;0,091;0,081;0,067;0,057;0,058
observation;394,5;0,196;0,181;0,157;0,121;0,111;0,091;0,081;0,067;0,057;0,057
observation;395;0,195;0,181;0,157;0,121;0,111;0,091;0,081;0,067;0,057;0,057
observation;395,5;0,194;0,18;0,157;0,121;0,111;0,091;0,081;0,067;0,057;0,057
observation;396;0,193;0,179;0,156;0,121;0,111;0,091;0,081;0,067;0,056;0,057
observation;396,5;0,193;0,179;0,156;0,121;0,111;0,091;0,081;0,067;0,056;0,057
observation;397;0,191;0,178;0,156;0,121;0,111;0,091;0,081;0,067;0,056;0,057
observation;397,5;0,191;0,178;0,155;0,12;0,111;0,091;0,081;0,067;0,056;0,057
observation;398;0,189;0,177;0,154;0,12;0,111;0,09;0,081;0,066;0,056;0,057
observation;398,5;0,188;0,176;0,154;0,12;0,111;0,09;0,081;0,066;0,056;0,057
observation;399;0,187;0,175;0,153;0,12;0,11;0,09;0,081;0,066;0,056;0,057
observation;399,5;0,186;0,174;0,153;0,119;0,11;0,09;0,081;0,066;0,056;0,057
observation;400;0,185;0,173;0,152;0,119;0,11;0,09;0,081;0,066;0,056;0,057
observation;400,5;0,184;0,173;0,151;0,119;0,11;0,09;0,081;0,066;0,056;0,057
observation;401;0,182;0,172;0,151;0,118;0,11;0,09;0,081;0,066;0,056;0,057
observation;401,5;0,181;0,17;0,15;0,118;0,11;0,09;0,081;0,066;0,056;0,057
observation;402;0,179;0,169;0,149;0,118;0,109;0,09;0,08;0,066;0,056;0,056
observation;402,5;0,178;0,168;0,149;0,117;0,109;0,089;0,08;0,066;0,056;0,056
observation;403;0,176;0,167;0,148;0,117;0,109;0,089;0,08;0,066;0,056;0,056
observation;403,5;0,174;0,166;0,147;0,116;0,108;0,089;0,08;0,066;0,056;0,056
observation;404;0,173;0,164;0,146;0,116;0,108;0,089;0,08;0,066;0,055;0,056
observation;404,5;0,171;0,163;0,145;0,115;0,108;0,089;0,08;0,066;0,055;0,056
observation;405;0,169;0,162;0,144;0,115;0,107;0,088;0,079;0,066;0,055;0,056
observation;405,5;0,167;0,16;0,143;0,114;0,107;0,088;0,079;0,065;0,055;0,056
observation;406;0,166;0,159;0,142;0,113;0,106;0,088;0,079;0,065;0,055;0,056
observation;406,5;0,164;0,157;0,141;0,113;0,106;0,088;0,079;0,065;0,055;0,056
observation;407;0,162;0,156;0,139;0,112;0,106;0,087;0,079;0,065;0,055;0,056
observation;407,5;0,16;0,154;0,138;0,111;0,105;0,087;0,079;0,065;0,055;0,055
observation;408;0,158;0,153;0,137;0,111;0,105;0,087;0,078;0,065;0,055;0,055
observation;408,5;0,156;0,151;0,136;0,11;0,104;0,086;0,078;0,065;0,055;0,055
observation;409;0,154;0,149;0,135;0,109;0,104;0,086;0,078;0,064;0,055;0,055
observation;409,5;0,152;0,148;0,133;0,109;0,103;0,086;0,078;0,064;0,054;0,055
observation;410;0,15;0,146;0,132;0,108;0,102;0,085;0,077;0,064;0,054;0,055
observation;410,5;0,147;0,144;0,131;0,107;0,102;0,085;0,077;0,064;0,054;0,055
observation;411;0,145;0,143;0,129;0,106;0,101;0,084;0,077;0,064;0,054;0,055
observation;411,5;0,143;0,141;0,128;0,105;0,101;0,084;0,077;0,063;0,054;0,055
observation;412;0,141;0,139;0,127;0,104;0,1;0,084;0,076;0,063;0,053;0,055
observation;412,5;0,138;0,137;0,125;0,103;0,099;0,083;0,076;0,063;0,053;0,054
observation;413;0,136;0,135;0,124;0,103;0,099;0,083;0,076;0,063;0,053;0,054
observation;413,5;0,134;0,133;0,122;0,102;0,098;0,082;0,075;0,062;0,053;0,054
observation;414;0,132;0,131;0,121;0,101;0,097;0,082;0,075;0,062;0,053;0,054
observation;414,5;0,129;0,129;0,119;0,1;0,097;0,081;0,075;0,062;0,053;0,054
observation;415;0,127;0,127;0,118;0,099;0,096;0,081;0,074;0,062;0,053;0,054
observation;415,5;0,124;0,125;0,116;0,098;0,095;0,08;0,074;0,061;0,052;0,053
observation;416;0,122;0,124;0,115;0,097;0,095;0,08;0,073;0,061;0,052;0,053
observation;416,5;0,12;0,122;0,113;0,096;0,094;0,079;0,073;0,061;0,052;0,053
observation;417;0,117;0,12;0,112;0,095;0,093;0,079;0,073;0,06;0,052;0,053
observation;417,5;0,115;0,118;0,11;0,094;0,092;0,078;0,072;0,06;0,051;0,053
observation;418;0,112;0,116;0,109;0,093;0,092;0,078;0,072;0,06;0,051;0,052
observation;418,5;0,11;0,114;0,107;0,092;0,091;0,077;0,071;0,06;0,051;0,052
observation;419;0,108;0,112;0,105;0,091;0,09;0,077;0,071;0,059;0,051;0,052
observation;419,5;0,105;0,11;0,104;0,09;0,089;0,076;0,071;0,059;0,051;0,052
observation;420;0,103;0,108;0,102;0,089;0,088;0,075;0,07;0,059;0,05;0,052
observation;420,5;0,101;0,106;0,101;0,088;0,087;0,075;0,07;0,058;0,05;0,051
observation;421;0,098;0,104;0,099;0,087;0,087;0,074;0,069;0,058;0,05;0,051
observation;421,5;0,096;0,102;0,098;0,086;0,086;0,074;0,069;0,057;0,05;0,051
observation;422;0,094;0,1;0,096;0,084;0,085;0,073;0,068;0,057;0,049;0,051
observation;422,5;0,091;0,098;0,094;0,083;0,084;0,072;0,068;0,057;0,049;0,051
observation;423;0,089;0,096;0,093;0,082;0,083;0,072;0,067;0,056;0,049;0,05
observation;423,5;0,087;0,094;0,091;0,081;0,082;0,071;0,067;0,056;0,048;0,05
observation;424;0,084;0,092;0,09;0,08;0,082;0,07;0,066;0,056;0,048;0,05
observation;424,5;0,082;0,09;0,088;0,079;0,081;0,07;0,066;0,055;0,048;0,05
observation;425;0,08;0,088;0,087;0,078;0,08;0,069;0,065;0,055;0,048;0,049
observation;425,5;0,078;0,086;0,085;0,077;0,079;0,069;0,065;0,054;0,047;0,049
observation;426;0,076;0,084;0,084;0,076;0,078;0,068;0,064;0,054;0,047;0,049
observation;426,5;0,074;0,083;0,082;0,075;0,077;0,067;0,064;0,054;0,047;0,048
observation;427;0,072;0,081;0,081;0,074;0,077;0,067;0,063;0,053;0,047;0,048
observation;427,5;0,07;0,079;0,079;0,073;0,076;0,066;0,063;0,053;0,046;0,048
observation;428;0,068;0,077;0,078;0,072;0,075;0,066;0,062;0,052;0,046;0,048
observation;428,5;0,066;0,076;0,076;0,071;0,074;0,065;0,062;0,052;0,046;0,047
observation;429;0,064;0,074;0,075;0,07;0,073;0,064;0,061;0,051;0,045;0,047
observation;429,5;0,063;0,072;0,074;0,069;0,072;0,064;0,061;0,051;0,045;0,047
observation;430;0,061;0,071;0,072;0,068;0,071;0,063;0,06;0,051;0,045;0,047
observation;430,5;0,059;0,069;0,071;0,067;0,071;0,062;0,06;0,05;0,045;0,047
observation;431;0,058;0,068;0,07;0,066;0,07;0,062;0,059;0,05;0,044;0,046
observation;431,5;0,056;0,066;0,068;0,065;0,069;0,061;0,059;0,049;0,044;0,046
observation;432;0,054;0,065;0,067;0,064;0,068;0,06;0,058;0,049;0,043;0,045
observation;432,5;0,053;0,063;0,066;0,063;0,067;0,06;0,057;0,048;0,043;0,045
observation;433;0,051;0,062;0,064;0,062;0,066;0,059;0,057;0,048;0,043;0,045
observation;433,5;0,05;0,06;0,063;0,061;0,066;0,058;0,056;0,048;0,042;0,045
observation;434;0,048;0,059;0,062;0,06;0,065;0,058;0,056;0,047;0,042;0,044
observation;434,5;0,047;0,057;0,061;0,059;0,064;0,057;0,055;0,047;0,042;0,044
observation;435;0,045;0,056;0,06;0,058;0,063;0,056;0,055;0,046;0,041;0,044
observation;435,5;0,044;0,055;0,058;0,057;0,062;0,056;0,054;0,046;0,041;0,043
observation;436;0,043;0,054;0,057;0,056;0,062;0,055;0,054;0,045;0,041;0,043
observation;436,5;0,041;0,052;0,056;0,055;0,061;0,054;0,053;0,045;0,04;0,043
observation;437;0,04;0,051;0,055;0,054;0,06;0,054;0,052;0,044;0,04;0,042
observation;437,5;0,039;0,05;0,054;0,054;0,059;0,053;0,052;0,044;0,04;0,042
observation;438;0,038;0,048;0,053;0,053;0,058;0,052;0,051;0,043;0,039;0,042
observation;438,5;0,036;0,047;0,051;0,052;0,057;0,052;0,051;0,043;0,039;0,041
observation;439;0,035;0,046;0,05;0,051;0,057;0,051;0,05;0,042;0,038;0,041
observation;439,5;0,034;0,045;0,049;0,05;0,056;0,05;0,05;0,042;0,038;0,04
observation;440;0,033;0,044;0,048;0,049;0,055;0,05;0,049;0,041;0,038;0,04
observation;440,5;0,032;0,043;0,047;0,048;0,054;0,049;0,048;0,041;0,037;0,04
observation;441;0,031;0,042;0,047;0,047;0,054;0,048;0,048;0,04;0,037;0,039
observation;441,5;0,03;0,041;0,045;0,047;0,053;0,048;0,047;0,04;0,037;0,039
observation;442;0,029;0,04;0,044;0,046;0,052;0,047;0,047;0,039;0,036;0,039
observation;442,5;0,028;0,039;0,044;0,045;0,051;0,046;0,046;0,039;0,036;0,038
observation;443;0,027;0,038;0,043;0,044;0,051;0,046;0,046;0,038;0,036;0,038
observation;443,5;0,027;0,037;0,042;0,044;0,05;0,045;0,045;0,038;0,035;0,038
observation;444;0,026;0,036;0,041;0,043;0,049;0,045;0,045;0,038;0,035;0,037
observation;444,5;0,025;0,035;0,04;0,042;0,049;0,044;0,044;0,037;0,035;0,037
observation;445;0,024;0,035;0,039;0,041;0,048;0,043;0,044;0,037;0,034;0,036
observation;445,5;0,023;0,034;0,038;0,04;0,047;0,043;0,043;0,036;0,034;0,036
observation;446;0,023;0,033;0,037;0,04;0,047;0,042;0,043;0,036;0,034;0,036
observation;446,5;0,022;0,032;0,037;0,039;0,046;0,041;0,042;0,035;0,034;0,035
observation;447;0,022;0,031;0,036;0,038;0,046;0,041;0,041;0,035;0,033;0,035
observation;447,5;0,021;0,031;0,035;0,037;0,045;0,04;0,041;0,034;0,033;0,035
observation;448;0,02;0,03;0,034;0,037;0,044;0,039;0,04;0,034;0,033;0,034
observation;448,5;0,02;0,029;0,034;0,036;0,044;0,039;0,04;0,033;0,032;0,034
observation;449;0,019;0,028;0,033;0,035;0,043;0,038;0,039;0,033;0,032;0,034
observation;449,5;0,019;0,028;0,032;0,035;0,043;0,038;0,039;0,032;0,032;0,033
observation;450;0,018;0,027;0,032;0,034;0,042;0,037;0,038;0,032;0,032;0,033
observation;450,5;0,018;0,026;0,031;0,033;0,042;0,037;0,038;0,031;0,031;0,033
observation;451;0,017;0,026;0,03;0,032;0,041;0,036;0,037;0,031;0,031;0,032
observation;451,5;0,016;0,025;0,029;0,032;0,04;0,035;0,037;0,03;0,03;0,032
observation;452;0,016;0,024;0,029;0,031;0,039;0,035;0,036;0,03;0,03;0,031
observation;452,5;0,016;0,024;0,028;0,03;0,039;0,034;0,036;0,029;0,03;0,031
observation;453;0,015;0,023;0,027;0,03;0,038;0,034;0,035;0,029;0,029;0,031
observation;453,5;0,015;0,022;0,027;0,029;0,037;0,033;0,035;0,028;0,029;0,03
observation;454;0,014;0,022;0,026;0,028;0,036;0,032;0,034;0,028;0,029;0,03
observation;454,5;0,014;0,021;0,025;0,028;0,036;0,032;0,034;0,027;0,028;0,03
observation;455;0,013;0,021;0,025;0,027;0,035;0,031;0,033;0,027;0,028;0,029
observation;455,5;0,013;0,02;0,024;0,026;0,034;0,031;0,033;0,027;0,028;0,029
observation;456;0,013;0,019;0,023;0,026;0,033;0,03;0,032;0,026;0,027;0,029
observation;456,5;0,012;0,019;0,023;0,025;0,033;0,03;0,032;0,026;0,027;0,028
observation;457;0,012;0,018;0,022;0,025;0,032;0,029;0,031;0,025;0,026;0,028
observation;457,5;0,012;0,018;0,021;0,024;0,031;0,028;0,031;0,025;0,026;0,028
observation;458;0,011;0,017;0,021;0,023;0,03;0,028;0,03;0,024;0,026;0,027
observation;458,5;0,011;0,017;0,02;0,023;0,03;0,027;0,03;0,024;0,025;0,027
observation;459;0,011;0,016;0,02;0,022;0,029;0,027;0,029;0,023;0,025;0,026
observation;459,5;0,01;0,016;0,019;0,022;0,028;0,026;0,029;0,023;0,024;0,026
observation;460;0,01;0,015;0,019;0,021;0,028;0,026;0,028;0,022;0,024;0,026
observation;460,5;0,01;0,015;0,018;0,02;0,027;0,025;0,028;0,022;0,023;0,025
observation;461;0,009;0,014;0,018;0,02;0,026;0,025;0,027;0,022;0,023;0,025
observation;461,5;0,009;0,014;0,017;0,019;0,026;0,024;0,027;0,021;0,022;0,025
observation;462;0,009;0,013;0,016;0,019;0,025;0,024;0,026;0,021;0,022;0,024
observation;462,5;0,009;0,013;0,016;0,018;0,025;0,023;0,026;0,02;0,022;0,024
observation;463;0,008;0,013;0,015;0,018;0,024;0,023;0,025;0,02;0,021;0,024
observation;463,5;0,008;0,012;0,015;0,017;0,023;0,022;0,025;0,02;0,021;0,023
observation;464;0,008;0,012;0,015;0,017;0,023;0,022;0,024;0,019;0,02;0,023
observation;464,5;0,008;0,011;0,014;0,016;0,022;0,021;0,024;0,019;0,02;0,023
observation;465;0,007;0,011;0,014;0,015;0,022;0,021;0,023;0,018;0,02;0,023
observation;465,5;0,007;0,011;0,013;0,015;0,021;0,02;0,023;0,018;0,019;0,022
observation;466;0,007;0,01;0,013;0,015;0,021;0,02;0,023;0,018;0,019;0,022
observation;466,5;0,007;0,01;0,012;0,014;0,02;0,02;0,022;0,017;0,019;0,022
observation;467;0,007;0,01;0,012;0,014;0,02;0,019;0,022;0,017;0,018;0,021
observation;467,5;0,006;0,009;0,011;0,013;0,02;0,019;0,021;0,016;0,018;0,021
observation;468;0,006;0,009;0,011;0,013;0,019;0,018;0,021;0,016;0,018;0,021
observation;468,5;0,006;0,009;0,011;0,012;0,019;0,018;0,021;0,016;0,017;0,021
observation;469;0,006;0,008;0,01;0,012;0,018;0,018;0,02;0,016;0,017;0,02
observation;469,5;0,006;0,008;0,01;0,012;0,018;0,017;0,02;0,015;0,017;0,02
observation;470;0,006;0,008;0,01;0,011;0,017;0,017;0,019;0,015;0,017;0,02
observation;470,5;0,005;0,007;0,009;0,011;0,017;0,016;0,019;0,014;0,016;0,019
observation;471;0,005;0,007;0,009;0,01;0,017;0,016;0,019;0,014;0,016;0,019
observation;471,5;0,005;0,007;0,009;0,01;0,016;0,016;0,018;0,014;0,016;0,019
observation;472;0,005;0,007;0,008;0,01;0,016;0,015;0,018;0,014;0,016;0,019
observation;472,5;0,005;0,006;0,008;0,009;0,015;0,015;0,018;0,013;0,015;0,019
observation;473;0,005;0,006;0,008;0,009;0,015;0,015;0,017;0,013;0,015;0,018
observation;473,5;0,005;0,006;0,008;0,009;0,015;0,014;0,017;0,013;0,015;0,018
observation;474;0,005;0,006;0,007;0,009;0,014;0,014;0,017;0,013;0,015;0,018
observation;474,5;0,004;0,005;0,007;0,008;0,014;0,014;0,017;0,012;0,014;0,018
observation;475;0,004;0,005;0,007;0,008;0,014;0,013;0,016;0,012;0,014;0,017
observation;475,5;0,004;0,005;0,007;0,008;0,013;0,013;0,016;0,012;0,014;0,017
observation;476;0,004;0,005;0,006;0,008;0,013;0,013;0,016;0,012;0,014;0,017
observation;476,5;0,004;0,005;0,006;0,007;0,013;0,013;0,016;0,011;0,014;0,017
observation;477;0,004;0,005;0,006;0,007;0,013;0,013;0,015;0,011;0,014;0,017
observation;477,5;0,004;0,004;0,006;0,007;0,013;0,012;0,015;0,011;0,014;0,017
observation;478;0,004;0,004;0,005;0,007;0,012;0,012;0,015;0,011;0,013;0,016
observation;478,5;0,004;0,004;0,005;0,006;0,012;0,012;0,015;0,011;0,013;0,016
observation;479;0,003;0,004;0,005;0,006;0,012;0,012;0,014;0,011;0,013;0,016
observation;479,5;0,003;0,004;0,005;0,006;0,012;0,012;0,014;0,01;0,013;0,016
observation;480;0,003;0,004;0,005;0,006;0,011;0,011;0,014;0,01;0,013;0,016
observation;480,5;0,003;0,004;0,005;0,006;0,011;0,011;0,014;0,01;0,013;0,016
observation;481;0,003;0,003;0,004;0,006;0,011;0,011;0,014;0,01;0,012;0,016
observation;481,5;0,003;0,003;0,004;0,005;0,011;0,011;0,014;0,01;0,012;0,016
observation;482;0,003;0,003;0,004;0,005;0,011;0,011;0,013;0,01;0,012;0,015
observation;482,5;0,003;0,003;0,004;0,005;0,011;0,01;0,013;0,01;0,012;0,015
observation;483;0,003;0,003;0,004;0,005;0,01;0,01;0,013;0,009;0,012;0,015
observation;483,5;0,003;0,003;0,004;0,005;0,01;0,01;0,013;0,009;0,012;0,015
observation;484;0,003;0,003;0,004;0,005;0,01;0,01;0,013;0,009;0,012;0,015
observation;484,5;0,003;0,003;0,004;0,005;0,01;0,01;0,013;0,009;0,012;0,015
observation;485;0,003;0,003;0,004;0,005;0,01;0,01;0,013;0,009;0,012;0,015
observation;485,5;0,003;0,003;0,003;0,005;0,01;0,01;0,012;0,009;0,012;0,014
observation;486;0,003;0,003;0,003;0,004;0,01;0,01;0,012;0,009;0,012;0,014
observation;486,5;0,003;0,003;0,003;0,004;0,01;0,009;0,012;0,009;0,011;0,014
observation;487;0,003;0,002;0,003;0,004;0,009;0,009;0,012;0,009;0,011;0,014
observation;487,5;0,003;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,014
observation;488;0,003;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,014
observation;488,5;0,002;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,014
observation;489;0,003;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,014
observation;489,5;0,002;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,014
observation;490;0,002;0,002;0,003;0,004;0,009;0,009;0,012;0,008;0,011;0,013
observation;490,5;0,002;0,002;0,003;0,004;0,009;0,009;0,011;0,008;0,011;0,013
observation;491;0,002;0,002;0,003;0,004;0,009;0,009;0,011;0,008;0,011;0,013
observation;491,5;0,002;0,002;0,003;0,004;0,009;0,008;0,011;0,008;0,011;0,013
observation;492;0,002;0,002;0,003;0,004;0,009;0,008;0,011;0,008;0,011;0,013
observation;492,5;0,002;0,002;0,003;0,004;0,009;0,008;0,011;0,008;0,011;0,013
observation;493;0,002;0,002;0,003;0,004;0,009;0,008;0,011;0,008;0,01;0,013
observation;493,5;0,002;0,002;0,003;0,003;0,008;0,008;0,011;0,008;0,01;0,013
observation;494;0,002;0,002;0,003;0,003;0,008;0,008;0,011;0,008;0,01;0,013
observation;494,5;0,002;0,002;0,003;0,003;0,009;0,008;0,011;0,008;0,01;0,013
observation;495;0,002;0,002;0,003;0,004;0,008;0,008;0,011;0,008;0,01;0,013
observation;495,5;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,008;0,01;0,013
observation;496;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,013
observation;496,5;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,013
observation;497;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,013
observation;497,5;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,013
observation;498;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,012
observation;498,5;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,013
observation;499;0,002;0,002;0,002;0,003;0,008;0,008;0,011;0,007;0,01;0,012
observation;499,5;0,002;0,002;0,002;0,003;0,008;0,008;0,01;0,007;0,01;0,012
observation;500;0,002;0,002;0,002;0,003;0,008;0,007;0,01;0,007;0,01;0,012
deviation;200;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;200,5;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;201;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;201,5;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;202;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;202,5;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
deviation;203;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003;0,003
